Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
MB-4950,-0.31251657,-0.13471386,0.39648163,-0.061347127,-0.07528039,-0.5488328,0.31495175,0.08634274,0.0060632266,-0.067351654,0.20242795,-0.21468365,0.029350504,-0.17238289,0.3505618,-0.17514406,-0.15808763,-0.3230983,0.14942983,-0.214255,-0.062143162,0.017826825,0.41145325,-0.06481034,-0.0648097,-0.18692929,0.090389624,-0.31457108,0.14824168,-0.26780042,0.10693674,0.41839212,-0.033680163,-0.101121046,0.1219672,0.26268992,0.4721406,0.26376164,0.144867,-0.24263237,0.13603026,0.15544231,-0.049057044,0.17459622,0.33730435,-0.26541188,-0.1798751,0.74027264,0.48664564,-0.01903195,-0.23710999,0.20200898,0.42962486,-0.23403874,0.41714936,0.24610516,0.4093981,0.0050154366,-0.29068112,0.18185368,0.6429916,-0.18069084,-0.34245533,-0.14318962,0.26610446,-0.0023692995,0.04218077,-0.052211545,-0.0053777993,-0.45553994,0.009049721,0.33387387,0.13148087,0.24869464,-0.09762253,-0.03164574,0.24619973,-0.09515442,-0.37294853,-0.42307666,-0.0088586025,0.29753715,0.2082054,-0.15465197,0.17629415,-0.054765873,-0.35603222,-0.19005418,0.07029446,0.53386205,-0.07852761,-0.065535456,-0.07902181,0.12548226,0.31298125,-0.09645135,-0.11228159,-0.019996129,0.036464762,0.11932831
MB-4952,0.44609708,0.2375446,0.0042491704,0.11963801,0.098296285,0.624163,0.36281037,0.03430155,0.058500193,-0.0154744685,-0.20832773,-0.32080272,-0.2679338,-0.054252088,0.09292637,0.17019942,-0.33305842,-0.12720406,-0.12455045,-0.07883677,-0.16308306,-0.049319424,0.36179554,-0.24807224,0.06564111,-0.22620815,-0.11171209,0.19941749,-0.26038924,-0.14096566,0.057415627,0.24762943,0.06812856,0.03240051,-0.2067868,-0.051768087,-0.101980194,-0.123770066,0.07800533,0.14838183,0.19282319,0.32985714,0.14184204,-0.1361576,0.040230468,0.048915006,-0.10676113,0.3035412,0.54071563,0.08841394,-0.25269878,0.13220653,0.16883878,0.05884422,-0.05168891,0.21622233,-0.13214557,-0.16623224,-0.48238435,-0.024521265,0.27305838,-0.35852793,-0.262854,-0.47828203,0.11667358,-0.21110576,-0.01857026,-0.044867862,-0.31085816,0.08547352,0.062382124,0.052593082,0.020358238,0.47404495,-0.052401733,-0.10501532,0.2849083,0.50318193,0.08281344,-0.065705724,-0.14707685,-0.36359832,0.28886235,0.2749178,-0.027443573,0.18742709,-0.25874966,-0.01981851,0.038610198,-0.2708668,0.1762917,0.6286178,-0.24725565,0.10482535,0.049423892,0.15919097,-0.4837743,-0.17391163,-0.13948634,-0.10485214
MB-4956,-0.5361527,-0.2942487,-0.31145582,-0.0646438,0.46086657,0.10089248,0.13910353,0.085616104,0.40393865,-0.48481297,-0.051968962,-0.005412698,0.29910496,0.18455009,0.8359626,-0.6768533,-0.094144665,-0.3027726,-0.45679244,-0.39086825,0.09208355,0.020016916,-0.20297018,0.2219151,0.4589046,0.12876062,-0.005597487,0.25950378,-0.55582476,0.12605868,0.13099396,-0.2944436,-0.67633545,-0.50733167,0.0104977,-0.6344688,0.7720214,-0.60585153,0.43789446,-0.58326626,-0.32365775,0.6114475,0.1895031,0.42867452,-0.066825464,-0.4685762,-0.3133253,-0.40050837,0.7325725,0.58715326,-0.4606215,-0.37258705,0.767447,0.2329762,-0.16592357,0.8057925,0.6287782,0.18296356,0.013913974,-0.27840346,0.09325794,0.09147044,-0.038010597,-0.74181926,-0.014606221,-0.20259085,-0.020974621,-0.09102903,-0.3948278,-0.19703361,0.913394,-0.13891512,-0.06541564,-0.69796515,-0.58165216,-0.38238135,0.4976933,0.18886052,-0.003147781,-0.6153958,0.18887693,-0.0039820373,0.3716865,-0.10958855,0.55104285,0.55492514,-0.35109395,0.09491372,-0.49720758,0.690934,-0.67347705,0.16374427,-0.20263153,0.5338098,0.003049016,-0.059732884,-0.32825562,-0.46948922,0.32862994,0.5692178
MB-4957,-0.12448884,-0.063427836,-0.21600673,-0.49731162,0.22333907,-0.25363037,0.10347238,0.48255607,0.3805991,-0.45833293,-0.18808518,0.34736606,0.08463941,-0.5199695,0.41175032,-0.53896856,0.08989227,-0.1868226,-0.6951283,-0.25051934,0.27087602,-0.71096694,0.66019493,0.116418235,0.026193783,-0.4080381,-0.26000905,-0.28360027,-0.5325387,-0.32125837,-0.25569487,0.113838285,-0.022929512,0.6315625,-0.2213547,-0.62691,-0.40525654,-0.55049753,0.4910077,-0.43236375,-0.53423893,-0.2195054,-0.13723424,-0.5396401,0.5835531,0.2773335,-0.13164936,0.66614294,-0.2370691,0.077880725,0.81085885,-0.32347757,0.2738126,-0.11546707,-0.27238026,-0.13961345,-0.41244555,0.1360881,-0.6042635,0.5130289,0.43666878,-0.12084583,0.4672338,0.0054250434,-0.11275877,-0.7149992,-0.010927834,-0.3974216,0.38774145,0.21066655,-0.24683446,0.42796728,0.0709541,0.17510349,-0.34497502,-0.42639586,-0.34939587,-0.37953657,-0.053596407,-0.31155983,0.2653803,-0.28067195,0.3334816,0.26444563,0.07050331,-0.24993333,-0.43620855,0.08151064,0.32450378,-0.0637868,-0.388587,-0.026549928,-0.13364437,-0.13472153,-0.18587205,0.50462276,-0.5403405,-0.19450192,0.6630601,0.30897817
MB-4959,-0.08148262,0.1671827,0.17223611,0.28382334,0.22665736,0.110059164,-0.03192129,-0.0046253493,0.56785387,-0.057671014,0.2790472,-0.024817456,-0.33477876,-0.04134175,-0.1273764,0.13758968,-0.18936822,0.055239767,0.26285234,0.33911687,0.13676661,-0.14812389,0.37439206,0.09487866,0.21003918,0.12134176,-0.015761504,-0.22823977,-0.13994691,0.019607175,0.08683604,-0.023618491,-0.21948673,0.012559086,0.12739792,-0.053109657,0.11776382,0.26363543,-0.12354876,0.116068326,-0.1329369,-0.07505604,-0.03386686,0.09908247,-0.048594985,-0.11659314,-0.3704699,0.10881936,0.23194975,0.03279569,0.20833805,-0.10318293,-0.327703,0.362124,0.20563573,0.16751435,-0.0007804036,0.030446794,0.008403923,0.16271934,0.521013,0.10424488,-0.09618765,0.20942447,0.4911431,0.047086336,0.39231163,-0.16424017,0.078805186,0.11940354,0.06887099,0.18659168,-0.020142544,0.13671286,-0.20082183,0.16879772,0.16645038,-0.16815701,-0.0380502,-0.26053184,-0.079680055,-0.07251527,0.1502234,-0.15826768,-0.08678441,-0.020525279,-0.2414486,-0.22978418,0.1391831,0.44985598,-0.445921,-0.018067416,0.2444866,0.118205115,0.039326623,-0.17642266,-0.07658318,-0.16484511,-0.27720368,0.11309303
MB-4961,-0.06649953,-0.11094701,-0.08109948,-0.28176093,-0.31597546,-0.3003866,-0.10471333,-0.31356436,0.49132067,-0.13394466,0.15727961,-0.15644664,0.15084134,-0.35146746,0.07280607,0.10263111,0.1966129,-0.26225734,0.34932417,0.05775763,-0.014429818,0.26104575,0.34104812,-0.1302293,0.13189887,-0.072767325,-0.026745323,-0.41465306,-0.1452043,-0.22523347,-0.10253167,0.41316754,-0.15412582,-0.15378778,0.0066272933,-0.078419946,-0.027603015,0.47075832,0.44237554,0.4007671,-0.401939,0.005538039,0.05697286,-0.22196421,0.06642183,-0.29266292,-0.16927053,-0.44145012,0.32173562,0.15836182,-0.14491493,0.102173395,0.07437786,0.2359412,0.34617817,-0.0089185275,0.17489335,-0.07577955,0.11022145,0.3088503,0.12323304,0.0053162016,-0.6097458,-0.20488279,0.39983296,-0.108851686,0.33100918,-0.5325385,-0.043081984,-0.029115703,-0.022550834,0.27039963,0.09724309,0.27748507,-0.064219974,-0.26061773,0.37875223,0.34614265,-0.14995798,-0.26929158,-0.29423308,0.11393811,0.11557849,-0.09546623,-0.044345316,-0.20483097,-0.26264688,-0.3121629,0.25379404,0.4994919,-0.24472801,-0.033480972,0.54425085,0.19441724,0.1039474,-0.09584018,-0.059519805,0.18137908,-0.05552417,0.5015503
MB-4962,0.090578675,-0.32198772,-0.17056988,-0.009015322,0.075619556,-0.3202499,0.20520525,-0.07944226,0.5803307,-0.3477704,0.2192983,-0.26723796,0.026067376,-0.45065072,-0.095326416,-0.45898303,-0.24619839,-0.16907682,0.09095386,0.33067918,0.39431655,-0.027635697,0.33533946,0.25076878,0.22772431,-0.2769428,-0.014946926,-0.28689575,-0.3565603,-0.1735193,-0.14842412,0.26485285,0.12953007,0.2814749,-0.16720054,0.1895044,0.07469267,0.09822061,0.04689386,-0.047122613,-0.3633312,-0.31735292,0.25548655,-0.15289216,0.6182924,-0.31208616,-0.50756973,0.20247881,0.1888512,-0.10970719,0.3016051,0.17826831,0.09936398,0.43661425,0.05372905,0.4632275,0.18445571,-0.1664135,-0.51688224,0.15835764,0.114857264,-0.19178064,-0.27633527,-0.1966644,0.18106487,-0.16109043,0.083731055,-0.23692614,-0.055666924,-0.19785385,0.1940723,0.57941395,0.2363526,0.008627696,-0.57510597,-0.44316697,0.048769094,0.00900349,-0.40594628,-0.3948931,-0.08569004,0.30618885,0.22425346,0.21418479,-0.22541918,-0.27860546,-0.2935843,-0.33796823,0.4241966,0.515979,-0.113009624,0.14684477,0.15577781,0.25498012,0.10207398,-0.24013963,-0.20677617,-0.16781236,0.054695345,0.11198686
MB-4965,0.24331203,0.19614956,-0.16321766,-0.041392025,0.14679782,0.19551237,0.2813052,-0.075644165,0.45794463,0.09449412,0.1379661,-0.2613642,0.14961497,-0.3636819,-0.2486962,-0.053317513,0.0017365403,0.25505778,-0.115633234,-0.012029439,0.10380816,0.22276407,0.37361884,-0.6635723,-0.20469587,-0.44457275,-0.05007994,-0.23358753,0.10846918,-0.10520105,0.23632078,0.3724024,0.26903075,-0.062360965,-0.38026434,0.07145369,0.19038278,0.053438157,-0.25771263,-0.017429218,-0.51170444,-0.21788971,0.13995868,0.161164,0.54333013,-0.2043342,-0.02023983,-0.001358632,0.13623947,0.19625199,-0.1567439,0.4040014,0.075119965,0.4020073,-0.29782757,0.22585815,0.18769376,0.13943824,-0.48850998,0.6233436,0.0567095,0.038767636,-0.19024234,-0.4378085,-0.026772916,-0.024422992,0.27454245,-0.20456403,0.13292846,0.0154316425,-0.07168627,0.3594327,-0.07378751,0.17299028,0.019767651,-0.11026698,0.009661794,0.16035914,-0.08730916,-0.032698937,0.240483,0.3069368,0.3257907,-0.15319683,-0.27873927,0.3430707,-0.45703456,-0.08748957,0.5482364,0.2418581,-0.1892969,-0.13385773,0.43183157,0.06521887,-0.17225012,0.152945,-0.07716656,-0.256564,0.09360674,0.06697295
MB-4966,-0.15617174,0.24840781,-0.16106692,0.3999271,0.07949637,0.016677232,0.1790819,0.10874435,0.4216793,0.27695614,0.37079483,0.18565221,-0.3503323,0.25048795,-0.007445302,0.25258747,-0.19155085,-0.20351125,-0.31987685,-0.1350926,-0.030918293,0.09174533,-0.14247435,-0.084956594,-0.03564571,0.20782763,0.19272658,-0.21031103,-0.12848338,0.43514895,0.1990053,0.36427042,0.2626186,-0.08358326,-0.08601104,-0.15319166,-0.3652036,0.6117937,0.22107668,0.035827316,-0.17464156,-0.4518156,-0.2521915,-0.16663843,-0.48741323,0.063098066,-0.13782702,-0.22991051,-0.5777351,0.6169867,0.57904965,0.061501544,-0.3462621,-0.057814665,0.20518759,0.20752919,0.006840249,0.0011906866,0.060250685,-0.032981746,0.02207259,0.073714405,-0.0014689639,0.38997653,0.015323415,0.36399317,0.09841306,-0.094547,0.20328836,0.16045277,0.4325874,-0.13420792,0.38567328,0.116460554,-0.035240438,0.16191056,0.009750739,0.3835857,0.011133991,-0.34319627,-0.18546233,-0.35116738,0.10370363,0.03764477,-0.081346884,-0.050991565,-0.32030874,-0.68775713,0.5307484,0.4829792,-0.027484268,-0.10549514,0.13828105,-0.024252072,-0.11454117,-0.34588197,-0.33220917,-0.15631069,0.013083212,0.22155513
MB-4967,-0.09847534,-0.0985862,-0.055979244,-0.060429245,-0.13240364,-0.24327289,-0.38371986,0.15768483,0.22766525,0.09777222,0.29194644,-0.24214098,-0.25840032,0.02570244,0.34748787,0.10969109,-0.08107282,-0.22138098,0.39151138,0.2752116,0.06523762,-0.11165632,0.43668127,0.21360739,0.30478704,0.3161262,-0.086750284,-0.25247476,-0.3101148,0.029295988,0.24798894,0.057650108,-0.22612515,-0.24322256,0.38895646,0.04825049,0.30162212,0.5772009,-0.026241839,0.16796711,-0.0759128,0.21838273,0.11512286,0.18288326,0.22113055,-0.018120296,-0.31075564,-0.03829269,0.2263175,0.13964543,0.013271893,-0.39985594,-0.04513006,0.27086645,-0.030012416,0.09103903,0.043302376,0.07799102,-0.10302478,0.25492498,0.21365166,0.017238967,-0.14668658,0.21274036,0.49099582,0.28265244,0.5910286,-0.23888251,0.21584365,0.05832082,0.29787657,0.22088224,-0.22840263,0.18489276,-0.15152726,0.16436952,0.32825246,-0.10198127,0.01098384,-0.108710505,0.008710891,-0.080056176,-0.013849884,0.09033465,0.2506439,-0.13506435,-0.062802315,-0.3098402,0.0893475,0.45262152,-0.6097363,0.00989637,0.38837826,-0.033697505,0.13314801,-0.23266396,-0.13959566,0.39977658,-0.32037288,0.4443925
MB-4968,-0.02925324,0.06800403,-0.036235362,0.26088503,0.16965985,0.22098419,0.17846838,-0.078206375,0.17916273,-0.13974224,-0.2087939,0.3355513,-0.38989,-0.051475767,-0.0050516576,-0.20559883,-0.3251714,0.41907823,-0.4136727,-0.027759062,0.4909831,-0.14166081,-0.10601707,-0.18465635,-0.13699664,-0.39427248,-0.04001125,-0.32520247,-0.027911242,0.07581702,0.0491551,0.12399989,-0.19023222,0.02520452,-0.057821907,0.1753737,-0.16525917,0.010899849,-0.03160675,0.15282017,-0.119277544,-0.11708975,-0.16655758,0.1930501,-0.48130047,-0.06059316,-0.10723679,0.25760812,0.074302986,0.39200604,0.55411154,-0.17012301,-0.16035654,0.1548765,0.372006,-0.015862606,-0.11885196,0.103697196,-0.075946756,-0.056233108,-0.09482772,-0.039541457,0.014138114,-0.19018586,-0.32339066,-0.0091782585,0.28027973,-0.20346811,0.24679723,-0.05671004,0.050054982,0.031707533,-0.0059226453,0.2327169,0.2006284,0.15537983,-0.19659494,-0.16107486,0.19386595,-0.49063542,-0.098132834,-0.016409263,-0.033386275,-0.5256396,-0.09856914,-0.16187465,-0.64086986,-0.41729337,0.6118034,0.09100114,-0.21045688,0.1439447,0.26384336,0.17567153,-0.03939039,0.4292192,0.000161957,-0.28187057,-0.045997143,-0.08438585
MB-4969,-0.13867663,0.03827966,0.36959118,-0.4337352,0.3976788,0.278886,0.16210465,0.24489337,0.41043693,-0.1085357,0.3984701,0.30187172,-0.18772388,-0.04260297,0.7478641,-0.37885776,-0.0012298822,0.36439294,0.07634619,0.54319274,0.14289664,-0.27114296,-0.1549728,-0.38492626,0.0031942949,-0.49613473,-4.402548e-05,-0.19480303,0.018808983,-0.33239454,-0.068090394,-0.19899985,0.2543543,-0.17773667,-0.10027355,-0.2581007,0.078741714,-0.5635345,-0.38445377,-0.08493996,0.058480367,-0.027283818,0.21790293,0.0031398274,0.14700533,-0.06489086,-0.35434467,0.24536106,0.26079187,0.29852542,0.30987003,-0.12109124,0.15398629,0.13460088,0.04779218,0.26059467,0.35697374,-0.044462234,-0.18580166,-0.0007111579,-0.61468714,0.38928235,-0.15455198,0.023066126,0.27651042,-0.20505512,0.6365465,-0.4215833,0.48624033,-0.31394988,-0.73011816,-0.054722175,-0.31667548,-0.19968128,-0.13843292,0.45578474,0.47206903,0.1455248,-0.003443949,-0.30449024,0.38904157,0.24417976,-0.21649906,-0.099304445,0.27113003,0.0051709563,-0.27284583,-0.45436177,0.45452595,0.813786,-0.118560195,0.026055012,0.50272804,-0.2300937,0.51626146,-0.34292936,0.3529939,-0.83998823,-0.12232051,0.51420736
MB-4970,-0.09197518,-0.16824946,-0.07238306,-0.17031206,-0.2030367,0.17268148,0.015359305,0.25515175,0.6032713,-0.09579823,-0.28071153,0.38008302,-0.08392013,-0.047355782,0.31417257,-0.002079647,-0.30281773,-0.23443374,0.18329737,0.3931938,0.15827635,0.093838446,-0.3985862,0.14017332,0.11543503,0.019897025,-0.049395695,-0.18699756,0.31950232,0.0012273267,-0.14915836,0.11604497,0.01138657,0.5030447,-0.44482365,0.22496662,-0.06677596,0.10129429,0.019788224,0.5623839,-0.4349792,-0.2706632,0.389536,-0.10995599,-0.31811082,-0.55067813,-0.26846552,-0.104655646,-0.33944663,0.2908773,-0.2309581,-0.15756589,0.01873702,-0.0028917417,0.46820745,0.07220246,0.25039688,-0.3775771,0.11022649,-0.30311984,-0.22717741,0.36063945,0.12183991,0.14374208,0.17386279,0.21327798,0.18622941,-0.20355023,-0.17271358,-0.5096394,-0.17928845,0.1702168,0.24790278,0.08596859,-0.30620494,0.16119257,-0.27318802,-0.2518708,-0.60788536,-0.3825674,-0.027635321,-0.20945589,-0.26157913,0.26243058,-0.2777404,-0.12132687,-0.48365808,-0.30380157,0.35429057,0.25908935,0.41915572,-0.12871322,-0.2187632,-0.06036806,0.58502007,-0.20727995,-0.12502936,-0.1890189,-0.22435269,0.11565318
MB-4976,-0.363815,0.020334085,-0.159917,-0.019712225,-0.44882458,0.077524245,-0.08958386,0.06407591,0.59233075,-0.11181529,0.42293838,-0.38548356,-0.24862914,0.004290089,-0.027428567,0.17123762,0.31663927,-0.2410568,0.42692277,0.33497763,0.42835504,-0.2746951,0.24113482,0.64381117,0.51569664,0.30427724,-0.24968705,-0.16098362,-0.14860938,0.3035839,-0.43889615,-0.14000027,-0.42106032,0.35173333,0.2694013,0.19216761,0.39282945,-0.10865942,-0.14599761,0.31074572,-0.2052073,-0.31214675,0.04507579,-0.009187423,0.15186246,-0.026210338,-0.27507824,-0.31150496,-0.235284,0.36601973,0.2059553,0.07362721,-0.0686823,0.19171278,0.097670585,0.23253492,0.31986326,0.07702868,-0.28336242,-0.040492456,0.69999063,-0.16308367,-0.0175675,0.022572696,0.65043074,0.051828988,0.5114609,-0.09536043,-0.029844224,0.067047864,-0.01545424,0.2978025,0.025374472,-0.04344178,-0.19928284,-0.12598178,0.21622166,0.043722704,-0.12623647,-0.11260955,0.2861836,-0.024006985,-0.0050023664,-0.104938895,0.3978949,0.018232599,-0.21042667,-0.52675724,0.14771932,0.17700057,-0.28613704,-0.119142875,-0.078969166,0.17505224,0.15672758,-0.07892334,-0.3253474,0.042884886,-0.29451326,0.32309076
MB-4977,-0.19283755,0.29444,-0.2256959,-0.016064972,-0.2899184,-0.21500951,-0.13811302,-0.3878364,0.6016484,0.14701438,0.22580743,-0.29960805,-0.15085585,-0.3727504,0.40156978,0.09513228,-0.48277664,-0.43172014,0.031584978,-0.22653864,0.30062598,0.18806708,-0.11718843,0.078044064,0.11410417,0.37173516,-0.07253263,-0.09841253,-0.10443921,0.57304776,-0.10850436,0.08948236,-0.010153461,0.33881828,0.19205824,0.07449303,0.5468047,0.15085578,-0.28684992,0.309883,0.23163548,-0.32579595,0.5092548,0.16664815,-0.3591085,-0.59897125,-0.46231103,-0.28530082,0.20138547,0.0041603446,-0.017246488,-0.12643613,0.056549445,0.008596543,0.4831337,0.3440596,0.11769871,0.40109885,-0.47891533,0.19697356,0.15186843,0.13763368,-0.28117156,-0.155119,0.2800946,0.026864268,-0.31290698,-0.14983623,-0.52839935,-0.45388496,0.32781166,0.0026315898,-0.29297757,0.004002124,0.13159588,0.14877406,0.33162883,-0.068873174,0.40346137,-0.4665043,0.17555758,-0.48778242,-0.16331491,-0.53548,0.7259548,-0.41001463,-0.15190004,-0.81122845,-0.39959073,0.12112306,-0.12796926,-0.4467005,-0.12805095,-0.16632527,0.035475597,-0.088798195,-0.26929992,0.21022533,-0.32392332,0.6084968
MB-4981,-0.36243758,-0.0014210343,0.12931351,0.10183551,-0.039266616,-0.07456092,-0.06762175,-0.23908041,0.5945912,-0.3017986,0.021412611,0.18110898,-0.21956398,0.2433468,0.23521143,0.35100627,0.10866542,-0.42752534,0.026882797,-0.14383583,-0.07037456,0.43110895,0.17736636,0.26227206,0.0334719,0.50758445,-0.26415813,-0.26638973,-0.21209216,0.41360235,0.35009962,0.3164209,-0.43631408,0.04882864,0.7073444,0.018337592,0.30561745,0.4150455,-0.058359034,0.47666228,0.2586987,-0.0069304407,-0.16465953,0.12674625,0.08429153,-0.06734444,-0.4563654,-0.1400178,0.26136076,0.39556623,0.22127962,-0.3467071,0.03639087,0.24823713,0.3261538,0.06069639,0.038508795,0.16085124,0.26037902,0.09443486,0.26473337,-0.5064986,-0.13144942,-0.12748379,0.5453364,-0.14898722,-0.09912549,-0.34011915,-0.056561273,0.2569418,0.07773852,0.36917067,0.016340028,0.13206206,-0.22215302,0.11737208,0.7917513,0.07678244,0.08313034,-0.10683391,-0.26138034,-0.0867182,-0.0025337487,-0.045901895,0.20024063,-0.06008201,0.050364867,-0.768873,-0.053047776,0.27801687,-0.19466719,-0.62734,0.13488524,0.17870048,0.042076994,0.02826748,-0.015826501,0.29922035,-0.028080061,0.17226116
MB-4986,-0.5399139,-0.351081,-0.02257438,-0.54907864,0.37716568,-0.20235421,0.7929778,-0.26127213,0.43983603,0.15175077,0.23862053,-0.6417813,-0.38770497,0.7791937,0.04134323,-0.255914,-0.17646587,0.030243978,-0.20577425,-0.37890422,0.6569855,0.31476712,0.43512005,-0.36426264,0.1763699,0.43064177,0.5016747,0.1781661,-0.4999969,-0.1092135,0.06446639,-0.18171325,0.13243566,-0.38014197,0.45523953,-0.113452025,0.23112594,0.09687263,0.4340884,0.23096837,-0.07508089,-0.7159678,-0.041399583,0.19925076,0.07640669,0.32253748,-0.07696457,-0.101210736,-0.30616182,0.38651472,0.5334573,0.059060678,-0.26505518,0.020949133,0.08044422,-0.41717714,0.53370863,0.19907375,-0.04669127,-0.16635841,-0.09655194,0.14939007,0.3298698,-0.024516113,0.15072052,-0.08704898,-0.089247175,-0.34018606,0.1963329,0.22956458,-0.08254218,-0.42847636,-0.13499388,0.0073222667,0.20876148,-0.31550008,-0.2511998,-0.31098267,-0.014451448,0.000527186,-0.08598691,-0.62027293,0.08375263,0.3672678,0.42367762,-0.2234124,-0.54959136,0.6018038,-0.5665848,0.69354343,-0.39979625,0.21080987,-0.18996435,0.67291456,0.64022183,0.07867231,0.026094256,-0.5271598,-0.04608652,-0.079719074
MB-4987,-0.22006482,0.058145873,-0.2426848,0.25008526,-0.03481699,0.1858576,-0.7739165,-0.202621,0.06042175,0.19718814,0.19860084,0.19106999,-0.58845866,-0.17551516,0.18236068,-0.031860787,-0.42303288,-0.52503175,-0.020465642,0.25819075,-0.22116028,-0.38480285,0.18478103,0.08739069,0.6044596,0.032565944,0.048319183,-0.15075886,0.21295962,0.2470369,0.08611774,-0.1475498,-0.25176042,-0.27350998,0.24796265,-0.15945593,0.51302207,0.037647277,-0.28831142,0.38933572,-0.16135538,-0.15474209,0.018756188,-0.36767137,-0.38086575,0.26781303,-0.20031063,-0.48623234,0.12815562,0.031094458,0.11487559,-0.39609212,-0.47013256,0.43776032,0.6116104,0.5630421,0.15605052,0.26787677,-0.4277036,-0.3781177,0.0028758943,-0.20429051,-0.69669545,0.45579216,0.048133105,0.28497672,0.5613727,-0.23580915,0.30997467,-0.16041364,-0.020734847,0.4693881,-0.10353666,0.19302702,-0.12308512,-0.2563935,0.13748638,-0.12833165,0.4091959,-0.03304502,-0.49589258,-0.5867355,0.13440812,0.017188191,0.12719959,0.028847896,-0.15717992,0.03563354,0.27672452,0.46358675,-0.23933077,-0.2983606,0.22622356,0.4253162,0.55675524,0.41062874,-0.22846895,0.09310822,-0.5267694,0.024316534
MB-4991,-0.7088416,0.319641,0.06622334,-0.32241267,-0.17902033,0.49093664,0.3117172,0.056144096,-0.43510824,0.5642147,-0.0040610842,-0.490887,-0.5751085,0.19197905,0.7694789,-0.26172945,-0.07569304,-0.43145669,0.101777315,0.6625783,-0.10169564,-0.097991526,0.06250663,0.72667634,0.27161792,0.14211148,-0.46938187,-0.1653871,0.26772985,0.466319,0.39541298,0.5536258,-0.01576455,0.36217856,-0.04880164,-0.2351081,-0.29647875,-0.109584786,0.10438625,0.5731348,-0.41063043,0.13134152,0.043987125,0.078399196,0.35554147,0.026464634,0.3752586,-0.15231474,0.37532777,0.14153573,-0.019625798,0.03769268,0.43305472,-0.3258096,-0.096468896,-0.6685815,0.7085119,0.57899994,0.341623,0.07211433,-0.0749695,0.6047179,-0.4971396,0.14510421,0.55585015,-0.7321453,-0.3516272,-0.31511,0.06407481,0.11729353,-0.07925827,-0.13057289,-0.41192347,0.40661913,0.44654733,0.27721566,0.0032430887,-0.47396308,-0.08188247,-0.10418537,0.7915685,-0.5288857,-0.40007192,-0.31070888,0.5809211,0.13756841,0.09570989,0.6782326,-0.0127761215,-0.22309208,-0.4248973,-0.028986953,-0.12611167,0.05342286,0.7897221,0.24887066,-0.43389294,0.024697,0.40760255,0.5143842
